EID,Date,Breed,Treatment,Mob,Sex,Weight,PWeight,GrowthPBS,FinalPweight,FinalGrowthPBS,FinalDailyGrowth,FeedIntakeKgd,FeedIntakePCT,Methane,AnimalValue,AnimalProd,FeedIntakeKgdSum,FinalGrowthPBSSum,AnimalProdSum,MethaneSum,MethaneSupplSum,CarcassWeight,DressedCarcass
982 123755321878,13/05/2023,British X,,Front,Steer,,,,509.400182,3.219896742,,14.72467238,2.890590326,304.8007182,2139,13.52,254.2458899,56.94650764,,,,276.6960596,268.6067159
982 123755321878,14/05/2023,British X,,Front,Steer,,,,510.1183319,3.203659513,,14.69584585,2.880869973,304.2040091,2142,13.46,268.9417358,60.15016715,,,,277.002444,268.9853964
982 123755321878,15/05/2023,British X,,Front,Steer,,,,510.8364819,3.187422285,,14.66702702,2.871178458,303.6074594,2146,13.39,283.6087628,63.33758943,,,,277.3088283,269.3640769
982 123755321878,16/05/2023,British X,,Front,Steer,,,,511.5546319,3.171185057,,14.63821596,2.861515672,303.0110704,2149,13.32,298.2469788,66.50877449,,,,277.6152126,269.7427574
982 123755321878,17/05/2023,British X,,Front,Steer,,,,512.2727819,3.154947829,,14.60941273,2.851881506,302.4148434,2152,13.25,312.8563915,69.66372232,,,,277.9215969,270.1214379
982 123755321878,18/05/2023,British X,,Front,Steer,,,,512.9909318,3.138710601,,14.58061737,2.842275851,301.8187796,2155,13.18,327.4370089,72.80243292,,,,278.2279812,270.5001184
982 123755321878,19/05/2023,British X,,Front,Steer,,,,513.7090818,3.122473373,,14.55182996,2.832698599,301.2228803,2158,13.11,341.9888388,75.92490629,,,,278.5343656,270.8787988
982 123755321878,20/05/2023,British X,,Front,Steer,,,,514.4272318,3.106236144,,14.52305056,2.823149644,300.6271466,2161,13.05,356.5118894,79.03114244,,,,278.8407499,271.2574793
982 123755321878,21/05/2023,British X,,Front,Steer,,,,515.1453817,3.089998916,,14.49427923,2.813628878,300.03158,2164,12.98,371.0061686,82.12114135,,,,279.1471342,271.6361598
982 123755321878,22/05/2023,British X,,Front,Steer,,,,515.8635317,3.073761688,,14.46551602,2.804136197,299.4361816,2167,12.91,385.4716846,85.19490304,,,,279.4535185,272.0148403
982 123755321878,23/05/2023,British X,,Front,Steer,,,,516.5816817,3.05752446,,14.436761,2.794671493,298.8409527,2170,12.84,399.9084456,88.2524275,,,,279.7599029,272.3935208
982 123755321878,24/05/2023,British X,,Front,Steer,,,,517.2998317,3.041287232,,14.40801423,2.785234664,298.2458945,2173,12.77,414.3164599,91.29371473,,,,280.0662872,272.7722012
982 123755321878,25/05/2023,British X,,Front,Steer,,,,518.0179816,3.025050004,,14.37927577,2.775825604,297.6510084,2176,12.71,428.6957356,94.31876474,,,,280.3726715,273.1508817
982 123755321878,26/05/2023,British X,,Front,Steer,,,,518.7361316,3.008812775,,14.35054568,2.76644421,297.0562955,2179,12.64,443.0462813,97.32757751,,,,280.6790558,273.5295622
982 123755321878,27/05/2023,British X,,Front,Steer,,,,519.4542816,2.992575547,,14.32182402,2.757090379,296.4617572,2182,12.57,457.3681053,100.3201531,,,,280.9854401,273.9082427
982 123755321878,28/05/2023,British X,,Front,Steer,,,,520.1724315,2.976338319,,14.29311085,2.747764008,295.8673947,2185,12.5,471.6612162,103.2964914,,,,281.2918245,274.2869232
982 123755321878,29/05/2023,British X,,Front,Steer,,,,520.8905815,2.960101091,,14.26440624,2.738464996,295.2732092,2188,12.43,485.9256224,106.2565925,,,,281.5982088,274.6656036
982 123755321878,30/05/2023,British X,,Front,Steer,,,,521.6087315,2.943863863,,14.23571025,2.729193242,294.6792021,2191,12.36,500.1613327,109.2004563,,,,281.9045931,275.0442841
982 123755321878,31/05/2023,British X,,Front,Steer,,,,522.3268815,2.927626635,,14.20702293,2.719948644,294.0853746,2194,12.3,514.3683556,112.128083,,,,282.2109774,275.4229646
982 123755321878,01/06/2023,British X,,Front,Steer,,,,523.0450314,2.911389406,,14.17834435,2.710731102,293.491728,2197,12.23,528.5467,115.0394724,,,,282.5173618,275.8016451
982 123755321878,02/06/2023,British X,,Front,Steer,,,,523.7631814,2.895152178,,14.14967456,2.701540518,292.8982634,2200,12.16,542.6963745,117.9346246,,,,282.8237461,276.1803256
982 123755321878,03/06/2023,British X,,Front,Steer,,,,524.4813314,2.87891495,,14.12101364,2.692376791,292.3049823,2203,12.09,556.8173882,120.8135395,,,,283.1301304,276.559006
982 123755321878,04/06/2023,British X,,Front,Steer,,,,525.1994814,2.862677722,,14.09236164,2.683239824,291.7118859,2206,12.02,570.9097498,123.6762172,,,,283.4365147,276.9376865
982 123755321878,05/06/2023,British X,,Front,Steer,,,,525.9176313,2.846440494,,14.06371862,2.674129518,291.1189754,2209,11.96,584.9734684,126.5226577,,,,283.7428991,277.316367
982 123755321878,06/06/2023,British X,,Front,Steer,,,,526.6357813,2.830203266,,14.03508464,2.665045776,290.5262521,2212,11.89,599.0085531,129.352861,,,,284.0492834,277.6950475
982 123755321878,07/06/2023,British X,,Front,Steer,,,,527.3539313,2.813966037,,14.00645977,2.655988501,289.9337173,2215,11.82,613.0150128,132.166827,,,,284.3556677,278.073728
982 123755321878,08/06/2023,British X,,Front,Steer,,,,528.0720812,2.797728809,,13.97784407,2.646957597,289.3413723,2218,11.75,626.9928569,134.9645558,,,,284.662052,278.4524084
982 123755321878,09/06/2023,British X,,Front,Steer,,,,528.7902312,2.781491581,,13.9492376,2.637952968,288.7492183,2221,11.68,640.9420945,137.7460474,,,,284.9684363,278.8310889
982 123755321878,10/06/2023,British X,,Front,Steer,,,,529.5083812,2.765254353,,13.92064041,2.628974518,288.1572566,2224,11.61,654.8627349,140.5113018,,,,285.2748207,279.2097694
982 123755321878,11/06/2023,British X,,Front,Steer,,,,530.2265312,2.749017125,,13.89205258,2.620022154,287.5654885,2227,11.55,668.7547875,143.2603189,,,,285.581205,279.5884499
982 123755321878,12/06/2023,British X,,Front,Steer,,,,530.9446811,2.732779897,,13.86347417,2.61109578,286.9739152,2230,11.48,682.6182617,145.9930988,,,,285.8875893,279.9671304
982 123755321878,13/06/2023,British X,,Front,Steer,,,,531.6628311,2.716542668,,13.83490522,2.602195304,286.3825381,2233,11.41,696.4531669,148.7096415,,,,286.1939736,280.3458108
982 123755321878,14/06/2023,British X,,Front,Steer,,,,532.3809811,2.70030544,,13.80634582,2.593320631,285.7913584,2236,11.34,710.2595127,151.4099469,,,,286.500358,280.7244913
982 123755321878,15/06/2023,British X,,Front,Steer,,,,533.099131,2.684068212,,13.77779601,2.584471669,285.2003774,2239,11.27,724.0373087,154.0940151,,,,286.8067423,281.1031718
982 123755321878,16/06/2023,British X,,Front,Steer,,,,533.817281,2.667830984,,13.74925587,2.575648326,284.6095964,2242,11.2,737.7865646,156.7618461,,,,287.1131266,281.4818523
982 123755321878,17/06/2023,British X,,Front,Steer,,,,534.535431,2.651593756,,13.72072544,2.566850511,284.0190166,2245,11.14,751.50729,159.4134398,,,,287.4195109,281.8605328
982 123755321878,18/06/2023,British X,,Front,Steer,,,,535.253581,2.635356528,,13.6922048,2.558078132,283.4286394,2248,11.07,765.1994948,162.0487964,,,,287.7258952,282.2392132
982 123755321878,19/06/2023,British X,,Front,Steer,,,,535.9717309,2.6191193,,13.66369401,2.549331098,282.838466,2251,11,778.8631888,164.6679157,,,,288.0322796,282.6178937
982 123755321878,20/06/2023,British X,,Front,Steer,,,,536.6898809,2.602882071,,13.63519313,2.540609319,282.2484977,2254,10.93,792.498382,167.2707977,,,,288.3386639,282.9965742
982 123755321878,21/06/2023,British X,,Front,Steer,,,,537.4080309,2.586644843,,13.60670221,2.531912705,281.6587358,2257,10.86,806.1050842,169.8574426,,,,288.6450482,283.3752547
982 123755321878,22/06/2023,British X,,Front,Steer,,,,538.1261809,2.570407615,,13.57822133,2.523241169,281.0691816,2260,10.8,819.6833055,172.4278502,,,,288.9514325,283.7539352
982 123755321878,23/06/2023,British X,,Front,Steer,,,,538.8443308,2.554170387,,13.54975055,2.514594619,280.4798364,2263,10.73,833.2330561,174.9820206,,,,289.2578169,284.1326156
982 123755321878,24/06/2023,British X,,Front,Steer,,,,539.5624808,2.537933159,,13.52128992,2.505972969,279.8907014,2266,10.66,846.754346,177.5199537,,,,289.5642012,284.5112961
982 123755321878,25/06/2023,British X,,Front,Steer,,,,540.2806308,2.521695931,,13.49283951,2.497376131,279.3017779,2269,10.59,860.2471855,180.0416497,,,,289.8705855,284.8899766
982 123755321878,26/06/2023,British X,,Front,Steer,,,,540.9987807,2.505458702,,13.46439938,2.488804016,278.7130672,2272,10.52,873.7115849,182.5471084,,,,290.1769698,285.2686571
982 123755321878,27/06/2023,British X,,Front,Steer,,,,541.7169307,2.489221474,,13.4359696,2.48025654,278.1245707,2275,10.45,887.1475545,185.0363299,,,,290.4833542,285.6473376
982 123755321878,28/06/2023,British X,,Front,Steer,,,,542.4350807,2.472984246,,13.40755022,2.471733614,277.5362896,2278,10.39,900.5551047,187.5093141,,,,290.7897385,286.026018
982 123755321878,29/06/2023,British X,,Front,Steer,,,,543.1532307,2.456747018,,13.37914132,2.463235153,276.9482252,2281,10.32,913.934246,189.9660611,,,,291.0961228,286.4046985
982 123755321878,30/06/2023,British X,,Front,Steer,,,,543.8713806,2.44050979,,13.35074294,2.454761073,276.3603788,2284,10.25,927.284989,192.4065709,,,,291.4025071,286.783379
982 123755321878,01/07/2023,British X,,Front,Steer,,,,544.5895306,2.424272562,,13.32235515,2.446311287,275.7727517,2287,10.18,940.6073441,194.8308435,,,,291.7088914,287.1620595
982 123755321878,02/07/2023,British X,,Front,Steer,,,,545.3076806,2.408035333,,13.29397803,2.437885711,275.1853452,2290,10.11,953.9013221,197.2388788,,,,292.0152758,287.54074
982 123755321878,03/07/2023,British X,,Front,Steer,,,,546.0258306,2.391798105,,13.26561162,2.429484262,274.5981605,2293,10.05,967.1669338,199.6306769,,,,292.3216601,287.9194204
982 123755321878,04/07/2023,British X,,Front,Steer,,,,546.7439805,2.375560877,,13.23725599,2.421106855,274.011199,2296,9.98,980.4041897,202.0062378,,,,292.6280444,288.2981009
982 123755321878,05/07/2023,British X,,Front,Steer,,,,547.4621305,2.359323649,,13.20891121,2.412753407,273.424462,2299,9.91,993.613101,204.3655614,,,,292.9344287,288.6767814
982 123755321878,06/07/2023,British X,,Front,Steer,,,,548.1802805,2.343086421,,13.18057733,2.404423837,272.8379508,2302,9.84,1006.793678,206.7086479,,,,293.2408131,289.0554619
982 123755321878,07/07/2023,British X,,Front,Steer,,,,548.8984304,2.326849193,,13.15225442,2.39611806,272.2516666,2305,9.77,1019.945933,209.035497,,,,293.5471974,289.4341424
982 123755321878,08/07/2023,British X,,Front,Steer,,,,549.6165804,2.310611964,,13.12394255,2.387835997,271.6656108,2308,9.7,1033.069875,211.346109,,,,293.8535817,289.8128229
982 123755321878,09/07/2023,British X,,Front,Steer,,,,550.3347304,2.294374736,,13.09564177,2.379577564,271.0797847,2311,9.64,1046.165517,213.6404837,,,,294.159966,290.1915033
982 123755321878,10/07/2023,British X,,Front,Steer,,,,551.0528804,2.278137508,,13.06735215,2.371342682,270.4941895,2314,9.57,1059.232869,215.9186213,,,,294.4663503,290.5701838
982 123755321878,11/07/2023,British X,,Front,Steer,,,,551.7710303,2.26190028,,13.03907375,2.363131269,269.9088266,2317,9.5,1072.271943,218.1805215,,,,294.7727347,290.9488643
982 123755321878,12/07/2023,British X,,Front,Steer,,,,552.4891803,2.245663052,,13.01080663,2.354943245,269.3236973,2320,9.43,1085.28275,220.4261846,,,,295.079119,291.3275448
982 123755321878,13/07/2023,British X,,Front,Steer,,,,553.2073303,2.229425824,,12.98255086,2.346778532,268.7388029,2323,9.36,1098.2653,222.6556104,,,,295.3855033,291.7062253
982 123755321878,14/07/2023,British X,,Front,Steer,,,,553.9254802,2.213188595,,12.95430651,2.338637049,268.1541447,2326,9.3,1111.219607,224.868799,,,,295.6918876,292.0849057
982 123755321878,15/07/2023,British X,,Front,Steer,,,,554.6436302,2.196951367,,12.92607362,2.330518718,267.5697239,2330,9.23,1124.145681,227.0657504,,,,295.998272,292.4635862
982 123755321878,16/07/2023,British X,,Front,Steer,,,,555.3617802,2.180714139,,12.89785227,2.32242346,266.985542,2333,9.16,1137.043533,229.2464645,,,,296.3046563,292.8422667
982 123755321878,17/07/2023,British X,,Front,Steer,,,,556.0799302,2.164476911,,12.86964252,2.314351197,266.4016002,2336,9.09,1149.913175,231.4109414,,,,296.6110406,293.2209472
982 123755321878,18/07/2023,British X,,Front,Steer,,,,556.7980801,2.148239683,,12.84144443,2.306301852,265.8178997,2339,9.02,1162.75462,233.5591811,,,,296.9174249,293.5996277
982 123755321878,19/07/2023,British X,,Front,Steer,,,,557.5162301,2.132002455,,12.81325807,2.298275347,265.2344421,2342,8.95,1175.567878,235.6911836,,,,297.2238093,293.9783081
982 123755321878,20/07/2023,British X,,Front,Steer,,,,558.2343801,2.115765226,,12.7850835,2.290271605,264.6512284,2345,8.89,1188.352961,237.8069488,,,,297.5301936,294.3569886
982 123755321878,21/07/2023,British X,,Front,Steer,,,,558.9525301,2.099527998,,12.75692078,2.282290551,264.0682601,2348,8.82,1201.109882,239.9064768,,,,297.8365779,294.7356691
982 123755321878,22/07/2023,British X,,Front,Steer,,,,559.67068,2.08329077,,12.72876998,2.274332108,263.4855385,2351,8.75,1213.838652,241.9897676,,,,298.1429622,295.1143496
